level_0,index,wallet,total_txns,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidations,unique_assets,num_actions,repay_to_borrow_ratio,net_flow,is_liquidated,days_since_last_txn
596,596,0x00ead164c58ccf3d8fbe9aab4c806477db62e599,1,0.0,0.0,0.0,5010.976973138578,0.0,1,1,0.0,-5010.976973138578,0,1429
597,597,0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,16,39.34126681239272,19.369367317146995,19.353301379615104,39.31692222900723,0.0,2,4,0.9501179431981392,-19.34502273376151,0,1493
598,598,0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,1,0.01154739760309265,0.0,0.0,0.0,0.0,1,1,0.0,0.01154739760309265,0,1457
599,599,0x00eda101a3b10f7164cce8ecdf305b1317ca0669,6,1396.8288045798624,0.0,0.0,497.8807895245089,0.0,2,2,0.0,898.9480150553536,0,1419
600,600,0x00eddd42021ba97a37097ad4286b893b206e12bc,56,846.938735433457,477.60069663068225,332.4137692931968,800.9934721070763,1.0,8,5,0.694553458934281,-431.6554333043015,1,1435
601,601,0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,16,24724.732240675745,12082.781400394026,0.0,1053.9297829161417,0.0,5,3,0.0,11588.021057365577,0,1415
602,602,0x00ee80c322d6e956d2629a73223605bbda946f2d,3,0.11191814376473717,0.09962208407837088,0.0,5.027342091299835,0.0,3,3,0.0,-5.015046031613469,0,1435
603,603,0x00ef17fb802141f4a12026c4492bafc43d8ab85e,21,290.70722981497573,212.6496582767952,108.46176360918686,0.0,0.0,7,3,0.5076617696653112,78.05757153818053,0,1425
604,604,0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,3,194.38938103081003,0.0,0.0,194.37949340896125,0.0,1,2,0.0,0.009887621848776007,0,1497
605,605,0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,28,36058.403109262515,7840.734118076705,1222.3564940705082,224.03801445239026,0.0,5,4,0.1558783396204089,27993.63097673342,0,1412
606,606,0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,5,1044.0259182180014,500.01905492962896,505.76971381628994,1470.6034373600733,0.0,2,4,1.0094819924310627,-926.5965740717008,0,1430
607,607,0x00f16ddf3034436fc981194a0192044ce90aa4c1,4,790.6379535963158,0.0,0.0,132.53261537111405,0.0,2,2,0.0,658.1053382252018,0,1440
608,608,0x00f3fb9d81506fe69f504fa12325d1559280d635,2,1.7190065564120528e-09,0.0,0.0,1.4152276678139803e-09,0.0,1,2,0.0,3.0377888859807256e-10,0,1446
609,609,0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,28,14981.716888145518,7996.0772452770825,7949.90046915934,17577.567860387444,0.0,4,4,0.9941007477268518,-10591.92821751901,0,1424
610,610,0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,5,401.4957827264485,68.23213663486236,0.0,119.34440090469298,0.0,2,3,0.0,213.9192451868932,0,1432
611,611,0x00f5481262d4845b292ba0c41752de258b3bbeec,83,229950.70261182677,41633.16282886446,41607.39533447401,312039.7349285512,0.0,7,4,0.999357078596717,-123722.19514558889,0,1456
612,612,0x00f57a995e566fa107d36ca5443629c7bee31213,3,0.00048093147236687314,0.00012023287039150947,0.00012023287039150947,0.0,0.0,2,3,0.00012021841618625747,0.00036069860197536366,0,1462
613,613,0x00f63722233f5e19010e5daf208472a8f27d304b,2,50.78492355118938,0.0,0.0,0.0,0.0,2,1,0.0,50.78492355118938,0,1516
614,614,0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,17,147.72273973982132,81.24748558610635,80.89764460972464,157.83210451636626,0.0,4,4,0.983588057838333,-91.35685036265129,0,1494
615,615,0x00f6c46a5e9b0613ededa94072f065e46bc8176f,3,17838.890095718427,0.0,0.0,828.5124063560655,0.0,2,2,0.0,17010.37768936236,0,1486
616,616,0x00f70714e95b8d092546acdc8e52a02d6eedc934,1,1341.6742115505008,0.0,0.0,0.0,0.0,1,1,0.0,1341.6742115505008,0,1552
617,617,0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,3,759.3044474654307,0.0,0.0,260.1118630582518,0.0,2,2,0.0,499.1925844071789,0,1458
618,618,0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,2,0.0,0.0,0.0,370281.5204336303,0.0,1,1,0.0,-370281.5204336303,0,1481
619,619,0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,229,1840.5513087444206,604.3052696891073,452.5754864955186,1166.5234599974035,0.0,6,4,0.747681391784293,69.7225790579098,0,1437
620,620,0x00f83f560dea6e8317900beabc89be027da154f8,6,360.14262840061417,67.47314444487995,0.0,0.0,0.0,1,2,0.0,292.6694839557342,0,1469
621,621,0x00f863703e78916a4487fcbfbda7a6944fa86538,4,267.0496468963085,0.0,0.0,268.16240832869903,0.0,1,2,0.0,-1.1127614323905277,0,1466
622,622,0x00f8a06340b52aee151b871a915c06af3c053470,363,2079.884337696827,1082.221378160183,563.9680174056722,1494.1329417126674,0.0,8,4,0.5206396668089712,-496.4699821760232,0,1481
623,623,0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,1,0.421998360140687,0.0,0.0,0.0,0.0,1,1,0.0,0.421998360140687,0,1551
624,624,0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,5,14.931035691624043,3.3809581430048166,3.3860141834590083,0.0,0.0,2,3,0.7728935253274538,11.550077548619226,0,1417
625,625,0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,2,3.1969222473521626,0.0,0.0,0.0,0.0,1,1,0.0,3.1969222473521626,0,1456
626,626,0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,2,0.05173900259677932,0.004976319416746329,0.0,0.0,0.0,2,2,0.0,0.04676268318003299,0,1522
627,627,0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2,2.008334635156167,0.0,0.0,0.0,0.0,1,1,0.0,2.008334635156167,0,1455
628,628,0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1,1.0143205260102404,0.0,0.0,0.0,0.0,1,1,0.0,1.0143205260102404,0,1456
629,629,0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,4,401015.8751216896,0.0,0.0,1883474.559866082,0.0,2,2,0.0,-1482458.6847443923,0,1470
630,630,0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,19,29.47944421627299,10.151695382934818,0.0,0.0,0.0,2,2,0.0,19.327748833338173,0,1499
631,631,0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,2,4.603343137112673,0.0,0.0,0.0,0.0,1,1,0.0,4.603343137112673,0,1457
632,632,0x00fcad795d8a753c9064126b78cf0330436da09b,2,0.0,0.0,0.0,9000.976425341874,0.0,2,1,0.0,-9000.976425341874,0,1464
633,633,0x00fce3e318dfc490be549b266e85af457ee3d65b,1,1.772510298196745,0.0,0.0,0.0,0.0,1,1,0.0,1.772510298196745,0,1460
634,634,0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,1,0.1359934184531762,0.0,0.0,0.0,0.0,1,1,0.0,0.1359934184531762,0,1513
635,635,0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1,1.1632082650243663,0.0,0.0,0.0,0.0,1,1,0.0,1.1632082650243663,0,1454
636,636,0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,4,130.3582333878312,96.79461669428954,0.0,0.0,0.0,3,2,0.0,33.56361669354166,0,1565
637,637,0x00ff162742cd72f0a726cf90138a832ab5f0d48e,2,0.022547631646800025,0.004639430380000005,0.0,0.0,0.0,1,2,0.0,0.017908201266800018,0,1528
638,638,0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,2,0.11365237938343968,0.05682618987412619,0.0,0.0,0.0,1,2,0.0,0.05682618950931349,0,1435
639,639,0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,70,0.0007015288924293004,0.0,0.0,0.0,0.0,3,1,0.0,0.0007015288924293004,0,1505
640,640,0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,2,2.1869013177267993,0.0,0.0,0.0,0.0,2,1,0.0,2.1869013177267993,0,1454
641,641,0x010286f16ec2f351c7575caf45c07d758a184793,2,3.3479622373112683,0.0,0.0,0.0,0.0,2,1,0.0,3.3479622373112683,0,1457
642,642,0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,3,265.56679043364267,180.3879346542497,0.0,0.0,0.0,2,2,0.0,85.17885577939296,0,1465
643,643,0x0104712abf87649bc5a0844b490fcf924f76da81,1,0.1645164136123865,0.0,0.0,0.0,0.0,1,1,0.0,0.1645164136123865,0,1507
644,644,0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,15,326.3252955396779,102.34300629025573,102.07558336559012,325.56470831528935,0.0,2,4,0.9877357649040531,-101.58241906586721,0,1490
645,645,0x0104d7a50c942735fd96ed6ab3423cac7e2db0d7,1,0.0,0.0,0.0,6.487600954290526e-06,0.0,1,1,0.0,-6.487600954290526e-06,0,1465
646,646,0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,6,177.65230206370083,39.97831341881072,39.9115013610696,177.98877631814804,0.0,3,4,0.9739664234875168,-40.31478767325794,0,1535
647,647,0x010716be97151c482b999a87477aca6b2d122ed1,1,0.9976468222967707,0.0,0.0,0.0,0.0,1,1,0.0,0.9976468222967707,0,1457
648,648,0x0107aacde8714bd13357fc856d6b93b3f8b543e9,130,456499.89918150177,182629.24862237694,121180.36371082946,202370.46565613258,0.0,6,4,0.6635284386070848,71500.18490299225,0,1412
649,649,0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,11,0.0,946429.4609102038,1892859.4618354687,1158585.4347849768,0.0,4,3,1.999998457377484,-2105014.8956951806,0,1489
650,650,0x01080306fab7721ae1dbff1909df46b92a2c0b8c,73,1161.3371071615707,1023.4078896939797,1026.9096886968591,1127.3612369258535,0.0,4,4,1.0024421902916298,-989.4320194582625,0,1461
651,651,0x0108678baac8accdcbff80294564f74725330907,25,22133.168334427526,1000.6708653235919,999.611922202629,17624.139285346435,0.0,4,4,0.9979444913571508,3508.3581837575002,0,1424
652,652,0x01087080dca984b607e1ebf263330431f979e528,49,419816.9260006402,313255.3372076207,264705.71358614846,353715.71205474087,0.0,1,4,0.8450131159220772,-247154.12326172134,0,1488
653,653,0x010a078ff877852f0f18b6a910f7964ff18498f4,1,1.026157532892405,0.0,0.0,0.0,0.0,1,1,0.0,1.026157532892405,0,1457
654,654,0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,11,949.7652747224965,0.0,0.0,266.0128753342663,0.0,4,2,0.0,683.7523993882303,0,1508
655,655,0x010b19435d2bcae650c41af62440e2de08444026,5,24.29456150001332,2.5039784060546664,2.5627695332712435,3.6749747072374728,0.0,2,4,0.7313885065167439,18.115608386721178,0,1439
656,656,0x010b7eb359ff40fd261ac917003dc21058c32055,9,7164.684413694553,0.0,0.0,7019.452063965176,0.0,4,2,0.0,145.23234972937644,0,1484
657,657,0x010c9d0abf2925400c37ee688215d34dd3e1ec08,69,0.0006911302893162921,0.0,0.0,0.0,0.0,3,1,0.0,0.0006911302893162921,0,1505
658,658,0x010cb104dc1ce1cf2010ee993c74aa347271a686,1,9.79538515017366e-05,0.0,0.0,0.0,0.0,1,1,0.0,9.79538515017366e-05,0,1463
659,659,0x010d23b534006f4e4f174a7530d7d9e3c131732a,92,19425.549610405415,5521.070700968625,5346.64390387372,14293.919119279606,0.0,8,4,0.9682317002815387,-389.44020984281633,0,1421
660,660,0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,17,0.1193923566459103,3784.279911996795,7568.405287160491,11089.920275231627,0.0,5,4,1.9994308117541664,-14874.080794871776,0,1435
661,661,0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,2,3.3070261544138693,0.0,0.0,1.405356159884273,0.0,2,2,0.0,1.9016699945295963,0,1503
662,662,0x010e0d20b256620b6ab77729c8152112e0b78561,8,1019.986253213552,0.0,0.0,242112.84443756202,0.0,3,2,0.0,-241092.85818434847,0,1504
663,663,0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,3,3.1549726261453537,0.22730475876687936,0.0,0.0,0.0,2,2,0.0,2.9276678673784744,0,1435
664,664,0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1,1.1104285128015463,0.0,0.0,0.0,0.0,1,1,0.0,1.1104285128015463,0,1456
665,665,0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,1,0.1424539811980101,0.0,0.0,0.0,0.0,1,1,0.0,0.1424539811980101,0,1513
666,666,0x010e92ac8b581c760a4f3c877a4558e8cc278c70,16,1093.1816826277973,1574.4100155468614,2225.2493580865425,1911.5326879595334,0.0,1,4,1.41248902579441,-2392.7610208785973,0,1479
667,667,0x010eefc75fce6c266573960812b987fa22b6c64e,4,7371.382140679512,2236.7168056529395,2236.7168056529395,7371.382140679512,0.0,2,4,0.9995531159271478,-2236.716805652939,0,1543
668,668,0x010f6b049a5e8e963060b283486795630e5d83e2,10,13601.671410106053,8114.543048492091,452.1297144435692,0.0,0.0,4,3,0.055711578601949155,5487.128361613963,0,1413
669,669,0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,2,237.1052405319644,22.440321322935002,0.0,0.0,0.0,2,2,0.0,214.6649192090294,0,1419
670,670,0x01102f208a263a1b3844a1bfac5444cbfe7d052f,30,701.3455021184905,594.1914571333929,592.0497905033383,697.6410965637409,0.0,5,4,0.9947215864871688,-590.4870515786433,0,1488
671,671,0x011128170cd4f77f90af9dbb7501b10112efb31e,1,1.3103817781696732,0.0,0.0,0.0,0.0,1,1,0.0,1.3103817781696732,0,1456
672,672,0x0111aa45d978c43bdee2b7690e33c65648fc06cb,1,0.19575042290640035,0.0,0.0,0.0,0.0,1,1,0.0,0.19575042290640035,0,1506
673,673,0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,2,0.011302775100117665,0.0011302775100117666,0.0,0.0,0.0,1,2,0.0,0.010172497590105899,0,1435
674,674,0x01139728b71405424f148e82c090f9097ba69e2c,1,80.34714022104451,0.0,0.0,0.0,0.0,1,1,0.0,80.34714022104451,0,1507
675,675,0x0113983234c06a01834e6c173efab06f04de2122,1,1.1076096210594124,0.0,0.0,0.0,0.0,1,1,0.0,1.1076096210594124,0,1453
676,676,0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1,1.0648394218545296,0.0,0.0,0.0,0.0,1,1,0.0,1.0648394218545296,0,1455
677,677,0x0113e5f85ae18da390377823825946fc45582d1f,12,2497.6154861168066,1701.2939619059734,1722.1266466902327,2523.1543645633387,0.0,2,4,1.0116505640201259,-1726.8328403525056,0,1477
678,678,0x0114572c98f3756064b4be09cf02f05ef7f867a6,2,0.13574846236951282,0.013574846236951285,0.0,0.0,0.0,1,2,0.0,0.12217361613256154,0,1432
679,679,0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,1,0.014439976739341689,0.0,0.0,0.0,0.0,1,1,0.0,0.014439976739341689,0,1530
680,680,0x01151b41131ed0bc3268dad9be8fab765205bd71,2,344.1175788128008,0.0,0.0,0.0,0.0,1,1,0.0,344.1175788128008,0,1447
681,681,0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,50,6880.0129327953055,5618.461046536502,5737.292361883002,7017.567625392069,0.0,1,4,1.0209684370744279,-5756.015739133266,0,1491
682,682,0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,223,1261765.842039868,1091213.2384000318,756010.1392660335,1137063.579241011,0.0,8,4,0.6928155009913693,-966510.9756011749,0,1426
683,683,0x01173bd5895acf19c67f6170f15d503d4153cf04,43,249649.00707720759,0.0,0.0,673360.4216726804,0.0,4,2,0.0,-423711.41459547286,0,1418
684,684,0x0118473b89b9b267953921c26760394db9da6ec3,2,3.2329075746094444,0.0,0.0,0.0,0.0,1,1,0.0,3.2329075746094444,0,1457
685,685,0x011a62dc7a6c2969a764ec1acd67081029100d57,3,2.9199080910669903,0.0,0.0,0.0,0.0,3,1,0.0,2.9199080910669903,0,1426
686,686,0x011b042a0573972f547b885c86279291b04c6020,41,6327.9771052267915,2107.687978973227,1549.6483036764037,5672.1886305959015,0.0,7,4,0.7348874367041094,-1451.8995043423365,0,1429
687,687,0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,15,172.51559991956537,200.86898852944364,132.81509829737803,97.72475206278611,2.0,5,5,0.6579271995411333,-126.07814067266438,1,1507
688,688,0x011b7c26193af783f967621d9be90a8bc6a9abd3,2,2.039405320595711,0.0,0.0,0.0,0.0,1,1,0.0,2.039405320595711,0,1455
689,689,0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,234,31034.597071056163,6234.179655341714,6228.197169938177,36083.868425405584,0.0,8,4,0.9988801468779563,-11283.451009691136,0,1452
690,690,0x011c8e8496801c553b480c7fb8a34eb729b18537,1,1.1052782948834254,0.0,0.0,0.0,0.0,1,1,0.0,1.1052782948834254,0,1457
691,691,0x011d826f9ced58896b8046e7afc995f366538cce,5,4.560847608552077,0.0,0.0,0.0,0.0,1,1,0.0,4.560847608552077,0,1455
692,692,0x011e2c14c24fdac66a77802061d8ea26814e5154,2,66.60225098690415,0.0,0.0,0.0,0.0,2,1,0.0,66.60225098690415,0,1452
693,693,0x011e3916f0932f0c0b62261e03b729eeb4e8da85,1,1.0018443326601199,0.0,0.0,0.0,0.0,1,1,0.0,1.0018443326601199,0,1458
694,694,0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,83,25381.57117240545,33204.68204061978,38385.13933242312,30611.051000286134,1.0,8,5,1.1559810542505171,-38434.161868500465,1,1444
695,695,0x011e835885e78d9f1c92e580dae0e142a33cf25e,4,0.3611619528000004,0.14160786581095505,0.14160786581095505,0.3575503332720003,0.0,2,4,0.12404247557488769,-0.13799624628295495,0,1556
696,696,0x011e8572c0e339b659add9fbf24ba1328cde7ca9,1,0.17794815013710946,0.0,0.0,0.0,0.0,1,1,0.0,0.17794815013710946,0,1506
697,697,0x01209fa47cd0bf3f6b7d0ecf8598e031f57a7543,4,228.2180662014261,0.0,0.0,0.0,0.0,3,1,0.0,228.2180662014261,0,1480
698,698,0x01212602bb6ef285d7fca99430283ba780fe5950,5,130.68688511581746,65.43051289977727,56.999294351899394,113.29929470040102,0.0,2,4,0.8580288163346471,-48.04292248436083,0,1438
699,699,0x01213e995cd6272ebbb929311b50787296f25600,52,10336.61209516714,6660.9176822924,6881.124774772034,21044.81324809677,0.0,7,4,1.03290450331776,-17369.118835222027,0,1414
700,700,0x01214a235c6767040c8fef6bd33519a6c7ad79ae,313,1632287.843191098,6139169.681982109,3121479.2757440703,628079.5353598864,1.0,8,5,0.5084529226244384,-5134961.374150897,1,1412
701,701,0x012186399add91fcdc4504bcd9c44a2169d4b32c,1,4.98131722641922,0.0,0.0,0.0,0.0,1,1,0.0,4.98131722641922,0,1457
702,702,0x0121a5499577090838ac2d987c2fab300ab13858,2,1.2499338789889316,0.0,0.0,0.0,0.0,1,1,0.0,1.2499338789889316,0,1451
703,703,0x0121ce9b0af57bd51a9e2d2534175a9c4a949975,3,3.527581039175784,0.0,0.0,0.0,0.0,1,1,0.0,3.527581039175784,0,1454
704,704,0x01222a114552e89e4c548170f8c1f4d5460d255a,284,526631.4521989466,204460.60818097848,197755.99163309997,445757.13011600473,0.0,8,4,0.9672035419874861,-123586.28609803657,0,1419
705,705,0x0122a648094d10ea18ae72673aea0334fae4d3a5,227,1410911.705806082,167740.7621994475,167730.9901454696,1386415.8079390158,0.0,7,4,0.9999357819195611,-143244.86433238117,0,1478
706,706,0x0122f83912932a2d3631340168795c42b6716290,2,3.0576429622762773,0.0,0.0,0.0,0.0,1,1,0.0,3.0576429622762773,0,1451
707,707,0x012430f934bc381d9f59a28ea34363bce170353d,5,21.70759933930694,0.0,0.0,0.0,0.0,2,1,0.0,21.70759933930694,0,1457
708,708,0x0124fd98566fb966d118bfb70650cac960dd6c2c,3,1.3295086188353893,0.0,0.0,0.0,0.0,1,1,0.0,1.3295086188353893,0,1452
709,709,0x01253d735f350afc426335560251171367cd095d,1,0.02707426377467628,0.0,0.0,0.0,0.0,1,1,0.0,0.02707426377467628,0,1531
710,710,0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,9,621.616912219194,158.01154306741097,157.71116688439608,157.71116688439608,0.0,3,4,0.9918221271366217,305.89420226738696,0,1489
711,711,0x012668a6f1b462d55bb77bdd4dec5c8e57463e43,1,1.1455225603959358,0.0,0.0,0.0,0.0,1,1,0.0,1.1455225603959358,0,1454
712,712,0x01270d19f1b70c3f24efb57d28974b3d664dd7e6,1,1.1414195673165513,0.0,0.0,0.0,0.0,1,1,0.0,1.1414195673165513,0,1454
713,713,0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,8,104.40873826672318,17.31172724703383,0.0,43.24874387736742,0.0,3,3,0.0,43.84826714232193,0,1519
714,714,0x012867f22e00f6f4c97def7e159ed9a57617af62,1,1.0109641569998684,0.0,0.0,0.0,0.0,1,1,0.0,1.0109641569998684,0,1457
715,715,0x01287cf199456d0a57de078447a560f6449f09ff,1,1.0616416172034955,0.0,0.0,0.0,0.0,1,1,0.0,1.0616416172034955,0,1461
716,716,0x0128883953744d1d302421534757fd6f2d8ba88a,4,1395.084798811971,500.7054908924303,500.7054908924303,1395.084798811971,0.0,2,4,0.9980067987730786,-500.70549089243036,0,1542
717,717,0x012916ed48b20433b698cb32b488e52c639a2a66,61,8123.640809027,6751.805841632301,4150.386456041569,3958.8237710526773,0.0,5,4,0.6146165835916184,-2586.9888036579787,0,1412
718,718,0x01299d506f8bbb51eb94f6912c96a0c61ce9d1c1,1,1.1312783096208363,0.0,0.0,0.0,0.0,1,1,0.0,1.1312783096208363,0,1456
719,719,0x0129ba41a907ac27f7683d291576f2e74362c421,17,6730.564306590656,686.6951551137905,90.806544007121,5129.797831249716,0.0,3,4,0.13204476334008136,914.071320227149,0,1467
720,720,0x0129feef1eadb4e77e2d3de7bc352e3050bb306a,1,0.19103124412977646,0.0,0.0,0.0,0.0,1,1,0.0,0.19103124412977646,0,1509
721,721,0x012a5020505f00adb2ba6d4a447951d497a35a7a,1,1.5655409667347144,0.0,0.0,0.0,0.0,1,1,0.0,1.5655409667347144,0,1457
722,722,0x012c597fca480b9766d52e4c1e5d4c0940982abe,4,4091.9550235200045,698.5720059500007,698.5720059500007,4127.259951360004,0.0,2,4,0.9985705545798077,-733.8769337900007,0,1539
723,723,0x012ced3e78c1a70e156537e580f6fed3954b2e84,36,964.4524370660308,582.6848066662452,9.422656951136924,8.691921205347905,0.0,5,4,0.01614339938871299,373.0757091944377,0,1425
724,724,0x012d85c98a50cc2340e39668b6770e4fcb71342e,2,1001.0548486833262,0.0,0.0,1001.420129899393,0.0,1,2,0.0,-0.36528121606681907,0,1496
725,725,0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,1,270.5213738942663,0.0,0.0,0.0,0.0,1,1,0.0,270.5213738942663,0,1493
726,726,0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,7,5844.5693990819,3231.6752647901126,0.0,4354.1611914798195,0.0,3,3,0.0,-1741.2670571880321,0,1452
727,727,0x012f15e260f6275bc8e62be475adb07549765e70,4,5807.668478536949,2300.189266360003,2300.189266360003,5807.668478536949,0.0,3,4,0.999565442089176,-2300.189266360003,0,1514
728,728,0x012f638dab4959ebadf779a6e775111893d7d922,1,0.01363186644012902,0.0,0.0,0.0,0.0,1,1,0.0,0.01363186644012902,0,1461
729,729,0x012fefa16a3baad884834385a0988378852d00bc,7,33.82567501471769,11.279165583055873,0.0,0.0,4.0,3,3,0.0,22.546509431661818,1,1460
730,730,0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,7,271.70371685827587,0.0,0.0,47.74359184359023,0.0,4,2,0.0,223.96012501468564,0,1422
731,731,0x01309200a32bb6b968aaf4ba20367d091fc7adbb,61,73271.57169736219,56079.41138431204,0.0,6923.72247189508,0.0,1,3,0.0,10268.437841155066,0,1437
732,732,0x0130b68a18a612892374e1eefbb0697a291215f1,13,7584.928096789063,3969.2636414806384,4077.0969557561625,0.0,0.0,3,3,1.0269083677868007,3615.6644553084243,0,1429
733,733,0x0130d50430776e5f0f7517f6bfa9650fc712b879,5,153.2347856864746,0.0,0.0,151.15256202987362,0.0,3,2,0.0,2.0822236566009735,0,1445
734,734,0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,3,740.7732730289772,108.86164608810844,0.0,0.0,0.0,1,2,0.0,631.9116269408687,0,1504
735,735,0x0132251adf6116fd0272d23aff8ba0dd9dbbf1d2,2,1250.596594500003,0.0,0.0,1250.5966365200486,0.0,1,2,0.0,-4.202004561193462e-05,0,1506
736,736,0x0132749dd84ea8a0b242ff61f97ff40f96035df3,10,162.44879142447965,65.6484517756775,65.77047502145595,50.55377814955745,0.0,5,4,0.9868267494468348,46.2465614992447,0,1433
737,737,0x013274aa75bbc3bd7acff906e564edbbb50dce08,22,11742.897258363046,4.5996490441971965e-07,4.5996490441971965e-07,0.0,0.0,3,3,4.599646928521037e-07,11742.897257903081,0,1432
738,738,0x0133982c25a8211e1e62d95760999c4b825025fb,1,0.02186792683498343,0.0,0.0,0.0,0.0,1,1,0.0,0.02186792683498343,0,1480
739,739,0x0133a483873163fc5bc916de39abec8baf85657c,14,688.5430839161685,324.6231475268461,0.0,0.0,0.0,4,2,0.0,363.9199363893224,0,1488
740,740,0x0133b67aec5d8a3959840385ff6f5aba4f85f894,13,1.8822140040151591,0.0,0.0,2977929.0822886373,0.0,4,2,0.0,-2977927.200074633,0,1426
741,741,0x0134600e06c4176fd44a5557d124f5d684e75b28,2,10364.849940202557,0.0,0.0,10364.850053037628,0.0,1,2,0.0,-0.00011283507046755403,0,1431
742,742,0x01351f573a99ff5cc633f4ee580347974ff8b59c,1,1.1039158183900004,0.0,0.0,0.0,0.0,1,1,0.0,1.1039158183900004,0,1451
743,743,0x0135249c1897454959da69ac1481df6c1d4023a8,65,20440.548397349932,11123.217974775825,4808.974259900071,4002.7176754048282,0.0,7,4,0.4322977373155061,5314.612747169278,0,1412
744,744,0x013618ba67d882af8df870d8704e4d317b710dda,1,1.079966577266274,0.0,0.0,0.0,0.0,1,1,0.0,1.079966577266274,0,1455
745,745,0x01361dec98b8d86a584afd90a7c7c3ca0d908539,26,6030.977498309212,4045.6944768160038,4017.511628684043,6140.117351039882,0.0,3,4,0.9927884725918518,-4154.834329546674,0,1462
746,746,0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,7,928.8446835468378,384.30237042882317,198.26440111849718,1.0082974654261483,0.0,2,4,0.5145683399192129,543.5340156525884,0,1448
747,747,0x0137973eccabc8f684a7494156d25447ab5747f5,1,24.76146978854476,0.0,0.0,0.0,0.0,1,1,0.0,24.76146978854476,0,1498
